,LINK_ID,TIME,SPEED
0,1140000900,39,0.8771974052557118
1,1140001000,44,0.8559194485415851
2,1140001301,33,0.8761811446365295
3,1140001401,27,0.9065419306345969
4,1140278500,113,0.6110949586195705
5,1140278600,124,0.5485823106220907
6,1160000100,39,0.8012973767327601
7,1160000200,35,0.8261043604141078
8,1160000301,15,0.944098617210128
9,1160000302,97,0.7971371032849531
10,1160000304,112,0.8567273840502067
11,1160000305,42,0.9178938374227305
12,1160000401,140,0.8411908770855655
13,1160000402,103,0.9224743477107715
14,1160000404,219,0.8417713388059896
15,1160000405,117,0.848404255319149
16,1160000501,200,0.8306082406801831
17,1160000502,28,0.8940638065463858
18,1160000601,188,0.843361674296926
19,1160000602,25,0.910038984519191
20,1160000700,65,0.7983113509192646
21,1160000800,64,0.8020783373301359
22,1160000900,13,0.9251108042137718
23,1160001000,9,0.961435316032888
24,1160001101,19,0.9959169583648484
25,1160001102,13,0.9941946442845723
26,1160001103,224,0.962260873119686
27,1160001201,141,0.9551843801032794
28,1160001202,147,0.9872732468231022
29,1160001203,212,0.9219612505611026
30,1160001301,90,0.8976364218640985
31,1160001302,326,0.896906030535078
32,1160001401,106,0.8706676258992806
33,1160001402,158,0.9378577085906635
34,1160001501,56,0.8368001251172975
35,1160001503,12,0.9534225560727888
36,1160001505,12,0.9547231779793557
37,1160001506,15,0.9453687050359713
38,1160001507,5,0.9301558752997602
39,1160001508,8,0.933210188605872
40,1160001601,59,0.8257448389114794
41,1160001603,123,0.6485231373261012
42,1160001605,16,0.9388489208633094
43,1160001606,24,0.866280888332812
44,1160001607,125,0.7221154894266406
45,1160001608,16,0.6815347721822541
46,1160001701,14,0.9352926749509484
47,1160001702,10,0.9453687050359713
48,1160001703,76,0.8702380377577132
49,1160001704,65,0.8422213596903633
50,1160001705,48,0.8675534392629781
51,1160001706,9,0.9379496402877698
52,1160001801,41,0.9334272056039379
53,1160001802,164,0.9351329816975434
54,1160001803,9,0.9123972250770812
55,1160001804,19,0.7784443677934366
56,1160001805,53,0.8492605196418406
57,1160001806,10,0.9262589928057554
58,1160001901,345,0.9408935981497518
59,1160002001,132,0.9513355116180654
60,1160002102,71,0.7888938848920863
61,1160002103,155,0.9215231981081801
62,1160002201,54,0.8497758131522951
63,1160002202,273,0.9594559203406042
64,1160002302,350,0.9016788953574819
65,1160002303,28,0.8097358179030546
66,1160002304,4,0.880431654676259
67,1160002305,113,0.8852935508735869
68,1160002401,233,0.9051450161943828
69,1160002402,25,0.8347461375162165
70,1160002404,309,0.7620566337627572
71,1160002502,346,0.9443970504202869
72,1160002503,227,0.9682048841446323
73,1160002504,40,0.864729269216206
74,1160002601,320,0.9404294746021364
75,1160002602,13,0.9970953550748252
76,1160002603,65,0.9621475613626747
77,1160002604,154,0.9499325539568345
78,1160002702,340,0.8976228108422354
79,1160002703,23,0.9468980371258549
80,1160002705,106,0.8595008150208965
81,1160002707,102,0.8421135184875356
82,1160002708,8,0.8952256376716808
83,1160002709,25,0.7914114253151934
84,1160002710,188,0.7163069544364509
85,1160002711,4,0.9269270298047276
86,1160002712,4,0.8924860111910472
87,1160002802,148,0.9056962649058835
88,1160002803,29,0.9217847943867128
89,1160002805,145,0.7409574389668594
90,1160002806,28,0.41031175059952046
91,1160002807,79,0.8300359712230215
92,1160002808,162,0.791226651706158
93,1160002809,15,0.8921130422394757
94,1160002810,74,0.8217996191282269
95,1160002811,5,0.8548161470823342
96,1160002812,5,0.8978674203494348
97,1160002900,10,0.9248996151915677
98,1160003000,29,0.7001944955663377
99,1160003101,181,0.9536697817244503
100,1160003102,38,0.9940558353825198
101,1160003103,130,0.9736485259741733
102,1160003201,130,0.9833368599238256
103,1160003202,307,0.9815421197677737
104,1160003203,164,0.9625067837412855
105,1160004101,141,0.7950527121555352
106,1160004102,99,0.6200917417326642
107,1160004201,145,0.7880140524258794
108,1160004202,102,0.6072713257965057
109,1160004502,51,0.857910457348407
110,1160004602,167,0.815174303510212
111,1160004700,26,0.8365698066546763
112,1160004800,16,0.9160296762589928
113,1160004901,26,0.2418247220405494
114,1160004903,45,0.9287432553956834
115,1160004904,41,0.8729591836734694
116,1160005001,25,0.2726455199476783
117,1160005002,52,0.9109442446043166
118,1160005003,33,0.9061701659080897
119,1160005501,28,0.8411908770855655
120,1160005502,40,0.7806915757716408
121,1160005601,30,0.826764120618399
122,1160005602,34,0.8200626595497795
123,1160005900,83,0.7663845972402407
124,1160006000,72,0.8030663993395447
125,1160006101,63,0.8472130552438784
126,1160006102,70,0.6889562976484485
127,1160006103,55,0.7729251381503492
128,1160006202,107,0.8412577915404226
129,1160006203,74,0.668715773649737
130,1160006204,58,0.7581847565425921
131,1160006701,52,0.7206746797683804
132,1160006702,38,0.8331150297153581
133,1160006801,55,0.7020694420073698
134,1160006802,30,0.8773361745386299
135,1160006902,122,0.9318788915056295
136,1160006903,3,0.8524617805755396
137,1160006904,22,0.9635359328195806
138,1160007001,383,0.9247270168055279
139,1160007002,20,0.9707749814383368
140,1160007100,153,0.8077430642475429
141,1160007200,137,0.8323624005485475
142,1160007301,98,0.8283498201438848
143,1160007302,54,0.7865175149599947
144,1160007303,82,0.838248811270394
145,1160007402,118,0.7845098920863309
146,1160007403,42,0.8435503933301957
147,1160007404,39,0.8056423124973076
148,1160007501,44,0.8290420295342673
149,1160007502,9,0.9425745118191161
150,1160007503,26,0.8929140778286462
151,1160007504,28,0.691580069277911
152,1160007505,140,0.8809876927615082
153,1160007506,23,0.8224769241210804
154,1160007507,9,0.9753597122302159
155,1160007601,37,0.863107121957936
156,1160007602,9,0.9425745118191161
157,1160007603,16,0.9507030739045127
158,1160007604,51,0.8805591890124264
159,1160007605,54,0.791226651706158
160,1160007606,24,0.8128817700556537
161,1160007607,11,0.9602917665867307
162,1160007701,21,0.960699008360879
163,1160007702,170,0.7965111505659952
164,1160007901,64,0.8073193619017829
165,1160007902,26,0.5949579319595173
166,1160007904,51,0.7517530919084958
167,1160007905,9,0.9301558752997602
168,1160007906,34,0.6589328537170265
169,1160007907,17,0.8270346223021583
170,1160007909,46,0.5705798997165903
171,1160007910,28,0.8858261457132636
172,1160007911,16,0.7176978417266187
173,1160008001,29,0.936297700969659
174,1160008002,10,0.87077795390806
175,1160008004,51,0.7517530919084958
176,1160008005,14,0.8673727684519051
177,1160008006,34,0.6589328537170265
178,1160008007,30,0.700327378546601
179,1160008009,30,0.7606414868105515
180,1160008010,16,0.7176978417266187
181,1160008011,18,0.9420187606820621
182,1160008102,14,0.9254860574350436
183,1160008103,19,0.9751209595703718
184,1160008202,133,0.926852069505187
185,1160008203,22,0.9409924115502118
186,1160008204,214,0.9621317837762552
187,1160008303,32,0.8727635692493126
188,1160008304,155,0.890995215410683
189,1160008305,11,0.8237939060516293
190,1160008307,161,0.8818345323741007
191,1160008308,16,0.8718667171525938
192,1160008402,16,0.957964518437606
193,1160008403,66,0.9107636967349197
194,1160008406,58,0.8879259750094661
195,1160008407,11,0.9253975766755017
196,1160008502,87,0.8729991007194244
197,1160008600,59,0.7931317446043166
198,1160008701,11,0.9174581682968233
199,1160008702,30,0.6755439022276155
200,1160008801,11,0.9174581682968233
201,1160008802,9,0.9328789980064142
202,1160008901,4,0.8494347379239465
203,1160008902,75,0.7497751798561152
204,1160009001,4,0.8494347379239465
205,1160009002,78,0.7380395683453237
206,1160009302,55,0.8661409480010928
207,1160009303,24,0.9379496402877698
208,1160009304,9,0.9354739737621668
209,1160009402,57,0.859703692742009
210,1160009403,31,0.9072616906474821
211,1160009404,11,0.9115425306813373
212,1160009501,42,0.9950600330546374
213,1160009502,10,0.996078137490008
214,1160009504,18,0.9876880313930674
215,1160009601,130,0.8922279984231793
216,1160009701,55,0.8426645780150074
217,1160009801,43,0.8864102266573838
218,1160009802,22,0.9340147394279699
219,1160009900,153,0.8431472046013575
220,1160009902,25,0.9191305492191613
221,1160010000,179,0.8535212455035971
222,1160010101,124,0.879799269392776
223,1160010102,5,0.9275874754741661
224,1160010103,25,0.8628310117863156
225,1160010104,25,0.8490650227909275
226,1160010201,143,0.756294964028777
227,1160010202,15,0.6964314911706998
