,LINK_ID,TIME,SPEED
0,1140000900,57,0.8259697294045839
1,1140001000,42,0.8869001388802886
2,1140001301,39,0.8691363478590135
3,1140001401,36,0.8836262661323403
4,1140278500,98,0.6998330922443529
5,1140278600,111,0.6349110807113543
6,1160000100,46,0.7852008456659618
7,1160000200,48,0.7733615221987314
8,1160000301,22,0.918816067653277
9,1160000302,96,0.8250884416864814
10,1160000304,119,0.8684248952433019
11,1160000305,56,0.8980736919767132
12,1160000401,143,0.8605862684239726
13,1160000402,123,0.9199345290868172
14,1160000404,229,0.856493697647657
15,1160000405,116,0.8731916277685698
16,1160000501,215,0.839399462290765
17,1160000502,29,0.9101026089459061
18,1160000601,212,0.8424427993575766
19,1160000602,36,0.8745226525574754
20,1160000700,72,0.7986187455954898
21,1160000800,70,0.8058100383681778
22,1160000900,13,0.9448202959830866
23,1160001000,9,0.979492600422833
24,1160001101,154,0.6919625549863793
25,1160001102,125,0.6080494871192546
26,1160001103,820,0.7748078031904669
27,1160001201,238,0.9157529929052256
28,1160001202,510,0.8724135069451304
29,1160001203,465,0.8024581646181961
30,1160001301,144,0.8352497504344288
31,1160001302,352,0.9067641153380938
32,1160001401,135,0.8478071881606765
33,1160001402,189,0.9372655507496557
34,1160001501,88,0.7479670312835125
35,1160001503,28,0.8576296480537245
36,1160001505,29,0.8534914361001317
37,1160001506,33,0.8521385591153032
38,1160001507,10,0.8417665022316184
39,1160001508,16,0.8475972801554196
40,1160001601,86,0.7550019916046204
41,1160001603,132,0.6532502784428541
42,1160001605,32,0.8583617932455142
43,1160001606,38,0.7901767932101602
44,1160001607,141,0.7118329169069126
45,1160001608,20,0.6260277190509749
46,1160001701,22,0.8957011980267794
47,1160001702,15,0.9174825174825175
48,1160001703,94,0.8533497926037334
49,1160001704,86,0.8037335252575233
50,1160001705,64,0.8340061143474227
51,1160001706,13,0.9124395518942432
52,1160001801,47,0.9374296205630354
53,1160001802,191,0.9374097645937626
54,1160001803,10,0.918816067653277
55,1160001804,20,0.7915259636827014
56,1160001805,47,0.8933730816615205
57,1160001806,12,0.9235984544725522
58,1160001901,791,0.8336865157440893
59,1160002001,277,0.873566575949422
60,1160002102,80,0.7840335884227138
61,1160002103,213,0.8979484770182444
62,1160002201,78,0.7908703808474524
63,1160002202,426,0.9328229678490141
64,1160002302,618,0.8181875526538377
65,1160002303,31,0.8108203652999688
66,1160002304,4,0.9021733615221986
67,1160002305,123,0.893478614408847
68,1160002401,413,0.8239872140428817
69,1160002402,26,0.8506082556406612
70,1160002404,330,0.7709470626723195
71,1160002502,951,0.7977264101670273
72,1160002503,678,0.8437978089563712
73,1160002504,50,0.8446051704313637
74,1160002601,641,0.8610726717492045
75,1160002602,17,1.0
76,1160002603,125,0.908788293330017
77,1160002604,423,0.8130655391120507
78,1160002702,367,0.8161146347192858
79,1160002703,33,0.9256649179129799
80,1160002705,123,0.8540786815102411
81,1160002707,104,0.8618352262484225
82,1160002708,12,0.8456890255621755
83,1160002709,33,0.7403051933100285
84,1160002710,187,0.7471733434524132
85,1160002711,6,0.8910782241014799
86,1160002712,15,0.5181583274606529
87,1160002802,233,0.8509280122023033
88,1160002803,89,0.7019358094293494
89,1160002805,150,0.7590961078570686
90,1160002806,30,0.41028893587033116
91,1160002807,81,0.8489196449100218
92,1160002808,174,0.7992125220629595
93,1160002809,21,0.8556506813472045
94,1160002810,124,0.7034398706628527
95,1160002811,21,0.3024195442800094
96,1160002812,13,0.6969133192389005
97,1160002900,13,0.9107527410393824
98,1160003000,54,0.44791779340183874
99,1160003101,438,0.8507862082858408
100,1160003102,48,0.9982936244630638
101,1160003103,390,0.8584403198591446
102,1160003201,357,0.9006797853309481
103,1160003202,783,0.9213010921606947
104,1160003203,430,0.8556413852891743
105,1160004101,174,0.7301342248881459
106,1160004102,100,0.6495958214152467
107,1160004201,146,0.8122797135269977
108,1160004202,102,0.6414376321353065
109,1160004502,78,0.787061310782241
110,1160004602,183,0.8190342948763426
111,1160004700,35,0.7920454545454545
112,1160004800,44,0.723784355179704
113,1160004901,27,0.2631943109744378
114,1160004903,57,0.9191627906976743
115,1160004904,64,0.8039021443672606
116,1160005001,27,0.2631943109744378
117,1160005002,62,0.9070274841437631
118,1160005003,40,0.8990033222591362
119,1160005501,62,0.6306179059271587
120,1160005502,77,0.5752247152697264
121,1160005601,30,0.8509468759839863
122,1160005602,34,0.8445502284662074
123,1160005900,119,0.6787245693688697
124,1160006000,92,0.7646664125047654
125,1160006101,83,0.8110880514123526
126,1160006102,80,0.6711074647902138
127,1160006103,66,0.7479670312835125
128,1160006202,141,0.8035419126328217
129,1160006203,91,0.6179777644546821
130,1160006204,77,0.6963773222620542
131,1160006701,43,0.8029598308668076
132,1160006702,96,0.55098814229249
133,1160006801,75,0.6135306553911205
134,1160006802,63,0.7251034102399116
135,1160006902,225,0.8615989912684041
136,1160006903,4,0.814799154334038
137,1160006904,47,0.8951253827691797
138,1160007001,563,0.8570746997180337
139,1160007002,24,0.9745878883179223
140,1160007100,155,0.829853543705002
141,1160007200,176,0.7990104045059538
142,1160007301,114,0.8189837428009039
143,1160007302,58,0.7943846199442809
144,1160007303,101,0.8165881430152043
145,1160007402,108,0.8315375082015017
146,1160007403,60,0.7853114935488332
147,1160007404,53,0.749399298654277
148,1160007501,66,0.7509291198397684
149,1160007502,21,0.8334688567246705
150,1160007503,50,0.7817028637324619
151,1160007504,40,0.578085767233054
152,1160007505,216,0.8186691837589756
153,1160007506,29,0.7919023495153376
154,1160007507,9,0.992783650458069
155,1160007601,45,0.8484760816128346
156,1160007602,25,0.7907952512603675
157,1160007603,47,0.79825100903325
158,1160007604,79,0.8170816571341467
159,1160007605,55,0.8125724925810268
160,1160007606,16,0.9109657345725797
161,1160007607,14,0.9568271865946284
162,1160007701,45,0.8888292097594422
163,1160007702,182,0.8054509866605544
164,1160007901,95,0.7233446701596348
165,1160007902,34,0.49804708496076244
166,1160007904,59,0.7357151340950661
167,1160007905,14,0.8897084540495392
168,1160007906,20,0.8417665022316184
169,1160007907,17,0.8512050739957716
170,1160007909,49,0.5769961774190102
171,1160007910,41,0.8375947578054734
172,1160007911,19,0.6885919661733616
173,1160008001,39,0.9203235591506572
174,1160008002,13,0.8435947970043358
175,1160008004,76,0.6429959379528233
176,1160008005,23,0.7818390624592175
177,1160008006,39,0.6368146582100069
178,1160008007,30,0.7302610637337578
179,1160008009,30,0.7878318064364576
180,1160008010,18,0.7080084566596194
181,1160008011,27,0.9126861574760843
182,1160008102,18,0.9130851082417486
183,1160008103,21,0.9857189649525057
184,1160008202,224,0.8705193065248255
185,1160008203,26,0.9422475793294525
186,1160008204,404,0.911484024123204
187,1160008303,32,0.8948540562080073
188,1160008304,192,0.8775841380492542
189,1160008305,10,0.8671475355469883
190,1160008307,194,0.8719486768243784
191,1160008308,17,0.8837787915878491
192,1160008402,40,0.8541912489069435
193,1160008403,91,0.8832547297663575
194,1160008406,61,0.9016624012462446
195,1160008407,18,0.8735595860687659
196,1160008502,119,0.8353358269637338
197,1160008600,95,0.6732205778717406
198,1160008701,15,0.8938831745730099
199,1160008702,33,0.6715148118902671
200,1160008801,11,0.9375157374634772
201,1160008802,29,0.7183015359535394
202,1160008901,5,0.8263565891472867
203,1160008902,91,0.7177167019027484
204,1160009001,6,0.7801268498942917
205,1160009002,91,0.7177167019027484
206,1160009302,74,0.8301603018706344
207,1160009303,38,0.8984909236713567
208,1160009304,14,0.8976047755254322
209,1160009402,78,0.8178713838413573
210,1160009403,47,0.8608296274695633
211,1160009404,18,0.8519189155577663
212,1160009501,479,0.5338285431308687
213,1160009502,112,0.5541147913240936
214,1160009504,20,0.9986674354539048
215,1160009601,216,0.8181238958556575
216,1160009701,65,0.83132752885191
217,1160009801,43,0.907880000303106
218,1160009802,23,0.948583509513742
219,1160009900,170,0.8453713919248682
220,1160009902,32,0.9059619450317123
221,1160010000,199,0.856261451726568
222,1160010101,134,0.8711292306014767
223,1160010102,7,0.9030559292715741
224,1160010103,29,0.8578321562982621
225,1160010104,31,0.8277681842389812
226,1160010201,146,0.7779384598704813
227,1160010202,16,0.704478185662118
228,1160010203,29,0.8578321562982621
229,1160010204,129,0.8571271035940803
230,1160010501,301,0.800948497161005
231,1160010601,179,0.8466101520967179
232,1160010702,56,0.6773222549121068
233,1160010704,39,0.8100402105874062
234,1160010801,29,0.8606247874746817
235,1160010802,30,0.8671475355469883
236,1160010902,28,0.9830310753279852
237,1160010903,12,0.9777114888933938
238,1160011003,46,0.9320616671021688
239,1160011004,6,0.9361522198731501
240,1160011101,47,0.9126521024195442
241,1160011102,37,0.9344898491123403
242,1160011103,10,0.8633403805496829
243,1160011301,8,0.8531211750305997
244,1160011302,41,0.8564759647212078
245,1160011303,51,0.7745792811839324
246,1160011401,13,0.7253811060420607
247,1160011402,67,0.7289939564781002
248,1160011403,56,0.7468414376321352
249,1160011501,7,0.9828264758497317
250,1160011502,29,0.8633403805496829
251,1160011503,83,0.8665611254170716
252,1160011601,9,0.96148967311758
253,1160011602,33,0.8365590143617408
254,1160011603,88,0.8550584651763975
255,1160011702,15,0.829968287526427
256,1160011703,74,0.80454396569693
257,1160011704,12,0.8417665022316184
258,1160011705,15,0.7827436275878575
259,1160011802,90,0.8127596070140529
260,1160011803,50,0.8865854747937945
261,1160011804,9,0.8926482907176193
262,1160011805,10,0.8777229660950592
263,1160011902,24,0.8494714587737843
264,1160011903,20,0.8487258178180908
265,1160011904,40,0.8623646775101724
266,1160011905,11,0.814799154334038
267,1160012002,33,0.771458773784355
268,1160012003,11,0.9426765782354679
269,1160012004,21,0.955056466263665
270,1160012005,7,0.9030559292715741
271,1160012100,62,0.7075569103692413
272,1160012301,42,0.5778037557517721
273,1160012303,51,0.7574322506246396
274,1160012304,233,0.7442059583140559
275,1160012401,37,0.6349110807113543
276,1160012404,51,0.7574322506246396
277,1160012405,94,0.7292408779107792
278,1160012500,35,0.585576697204604
279,1160012600,32,0.6260277190509749
280,1160012701,10,0.754122621564482
281,1160012702,241,0.7711298749356306
282,1160012703,149,0.7940210338227875
283,1160012801,4,0.9361522198731501
284,1160012802,72,0.8572205697947017
285,1160012803,21,0.8903961459813537
286,1160012901,16,0.8531211750305997
287,1160012902,22,0.8749570842594098
288,1160012903,66,0.8453383363902384
289,1160012904,18,0.8633403805496829
290,1160012905,21,0.657754010695187
291,1160013001,142,0.8226550597692787
292,1160013002,24,0.7468414376321352
293,1160013003,27,0.9042172026260152
294,1160013004,104,0.849328480198775
295,1160013005,237,0.7896526518125456
296,1160013101,471,0.8921913479750335
297,1160013201,311,0.8789562451631132
298,1160013301,12,0.9823446770783605
299,1160013302,15,0.9570751622074798
